DFHG urns, CITE urns
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:52,urn:cite:lofts:fhg.duris_samius:52
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:53,urn:cite:lofts:fhg.duris_samius:53
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:54,urn:cite:lofts:fhg.duris_samius:54
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:55,urn:cite:lofts:fhg.duris_samius:55
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:56,urn:cite:lofts:fhg.duris_samius:56
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:57,urn:cite:lofts:fhg.duris_samius:57
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:58,urn:cite:lofts:fhg.duris_samius:58
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:59,urn:cite:lofts:fhg.duris_samius:59
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:60,urn:cite:lofts:fhg.duris_samius:60
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:61,urn:cite:lofts:fhg.duris_samius:61
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:62,urn:cite:lofts:fhg.duris_samius:62
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:63,urn:cite:lofts:fhg.duris_samius:63
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:64,urn:cite:lofts:fhg.duris_samius:64
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:65,urn:cite:lofts:fhg.duris_samius:65
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:65,urn:cite:lofts:fhg.duris_samius:65
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:66,urn:cite:lofts:fhg.duris_samius:66
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:67,urn:cite:lofts:fhg.duris_samius:67
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.samiorum_annales.e_libro_secundo:68,urn:cite:lofts:fhg.duris_samius:68
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.de_tragoedia:69,urn:cite:lofts:fhg.duris_samius:69
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.de_sophocle_et_euripide:70,urn:cite:lofts:fhg.duris_samius:70
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.de_moribus_et_institutis:71,urn:cite:lofts:fhg.duris_samius:71
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.de_moribus_et_institutis:72,urn:cite:lofts:fhg.duris_samius:72
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.de_certaminibus:73,urn:cite:lofts:fhg.duris_samius:73
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.de_certaminibus:74,urn:cite:lofts:fhg.duris_samius:74
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.de_certaminibus:75,urn:cite:lofts:fhg.duris_samius:75
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.de_certaminibus:76,urn:cite:lofts:fhg.duris_samius:76
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.de_pictoribus:77,urn:cite:lofts:fhg.duris_samius:77
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.de_pictoribus:78,urn:cite:lofts:fhg.duris_samius:78
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.de_toreutice:79,urn:cite:lofts:fhg.duris_samius:79
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.fragmenta_sedis_incertae:80,urn:cite:lofts:fhg.duris_samius:80
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.fragmenta_sedis_incertae:81,urn:cite:lofts:fhg.duris_samius:81
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.fragmenta_sedis_incertae:82,urn:cite:lofts:fhg.duris_samius:82
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.fragmenta_sedis_incertae:83,urn:cite:lofts:fhg.duris_samius:83
urn:lofts:fhg.duris_samius.duridis_samii_fragmenta.fragmenta_sedis_incertae:84,urn:cite:lofts:fhg.duris_samius:84
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_socraticis:1,urn:cite:lofts:fhg.idomeneus_lampsacenus:1
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_socraticis:2,urn:cite:lofts:fhg.idomeneus_lampsacenus:2
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_socraticis:2,urn:cite:lofts:fhg.idomeneus_lampsacenus:2
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_socraticis:3,urn:cite:lofts:fhg.idomeneus_lampsacenus:3
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:4,urn:cite:lofts:fhg.idomeneus_lampsacenus:4
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:5,urn:cite:lofts:fhg.idomeneus_lampsacenus:5
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:5,urn:cite:lofts:fhg.idomeneus_lampsacenus:5
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:6,urn:cite:lofts:fhg.idomeneus_lampsacenus:6
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:7,urn:cite:lofts:fhg.idomeneus_lampsacenus:7
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:8,urn:cite:lofts:fhg.idomeneus_lampsacenus:8
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:9,urn:cite:lofts:fhg.idomeneus_lampsacenus:9
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:10,urn:cite:lofts:fhg.idomeneus_lampsacenus:10
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:11,urn:cite:lofts:fhg.idomeneus_lampsacenus:11
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:12,urn:cite:lofts:fhg.idomeneus_lampsacenus:12
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:13,urn:cite:lofts:fhg.idomeneus_lampsacenus:13
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:14,urn:cite:lofts:fhg.idomeneus_lampsacenus:14
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:15,urn:cite:lofts:fhg.idomeneus_lampsacenus:15
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:15.a,urn:cite:lofts:fhg.idomeneus_lampsacenus:15.a
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:16,urn:cite:lofts:fhg.idomeneus_lampsacenus:16
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_demagogis:17,urn:cite:lofts:fhg.idomeneus_lampsacenus:17
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.de_rebus_samothraciae:,urn:cite:lofts:fhg.idomeneus_lampsacenus:
urn:lofts:fhg.idomeneus_lampsacenus.idomenei_lampsaceni_fragmenta.troica.libro_primo:18,urn:cite:lofts:fhg.idomeneus_lampsacenus:18
urn:lofts:fhg.dionysius_heracleota:,urn:cite:lofts:fhg.dionysius_heracleota:
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_primo:1,urn:cite:lofts:fhg.berosus_chaldaeus:1
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_primo:1,urn:cite:lofts:fhg.berosus_chaldaeus:1
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_primo:1,urn:cite:lofts:fhg.berosus_chaldaeus:1
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_primo:2,urn:cite:lofts:fhg.berosus_chaldaeus:2
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_primo:3,urn:cite:lofts:fhg.berosus_chaldaeus:3
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:4,urn:cite:lofts:fhg.berosus_chaldaeus:4
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:4,urn:cite:lofts:fhg.berosus_chaldaeus:4
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:5,urn:cite:lofts:fhg.berosus_chaldaeus:5
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:6,urn:cite:lofts:fhg.berosus_chaldaeus:6
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:6.a,urn:cite:lofts:fhg.berosus_chaldaeus:6.a
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:7,urn:cite:lofts:fhg.berosus_chaldaeus:7
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:8,urn:cite:lofts:fhg.berosus_chaldaeus:8
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:9,urn:cite:lofts:fhg.berosus_chaldaeus:9
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:10,urn:cite:lofts:fhg.berosus_chaldaeus:10
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:11,urn:cite:lofts:fhg.berosus_chaldaeus:11
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:11.a,urn:cite:lofts:fhg.berosus_chaldaeus:11.a
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:12,urn:cite:lofts:fhg.berosus_chaldaeus:12
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_secundo:13,urn:cite:lofts:fhg.berosus_chaldaeus:13
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_tertio:14,urn:cite:lofts:fhg.berosus_chaldaeus:14
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_tertio:14,urn:cite:lofts:fhg.berosus_chaldaeus:14
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_tertio:14,urn:cite:lofts:fhg.berosus_chaldaeus:14
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_tertio:14.a,urn:cite:lofts:fhg.berosus_chaldaeus:14.a
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_tertio:15,urn:cite:lofts:fhg.berosus_chaldaeus:15
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_tertio:16,urn:cite:lofts:fhg.berosus_chaldaeus:16
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.de_rebus_babyloniorum.e_libro_tertio:16.a,urn:cite:lofts:fhg.berosus_chaldaeus:16.a
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.fragmenta_quae_ad_astronomiam_et_astrologiam_spectant:17,urn:cite:lofts:fhg.berosus_chaldaeus:17
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.fragmenta_quae_ad_astronomiam_et_astrologiam_spectant:18,urn:cite:lofts:fhg.berosus_chaldaeus:18
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.fragmenta_quae_ad_astronomiam_et_astrologiam_spectant:18,urn:cite:lofts:fhg.berosus_chaldaeus:18
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.fragmenta_quae_ad_astronomiam_et_astrologiam_spectant:19,urn:cite:lofts:fhg.berosus_chaldaeus:19
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.fragmenta_quae_ad_astronomiam_et_astrologiam_spectant:20,urn:cite:lofts:fhg.berosus_chaldaeus:20
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.fragmenta_quae_ad_astronomiam_et_astrologiam_spectant:21,urn:cite:lofts:fhg.berosus_chaldaeus:21
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.fragmenta_quae_ad_astronomiam_et_astrologiam_spectant:22,urn:cite:lofts:fhg.berosus_chaldaeus:22
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.fragmenta_quae_ad_astronomiam_et_astrologiam_spectant:23,urn:cite:lofts:fhg.berosus_chaldaeus:23
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.fragmenta_quae_ad_astronomiam_et_astrologiam_spectant:23,urn:cite:lofts:fhg.berosus_chaldaeus:23
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.fragmenta_quae_ad_astronomiam_et_astrologiam_spectant:24,urn:cite:lofts:fhg.berosus_chaldaeus:24
urn:lofts:fhg.berosus_chaldaeus.berosi_chaldaei_fragmenta.fragmenta_quae_ad_astronomiam_et_astrologiam_spectant:25,urn:cite:lofts:fhg.berosus_chaldaeus:25
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:1,urn:cite:lofts:fhg.manetho_sebennyta:1
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:2,urn:cite:lofts:fhg.manetho_sebennyta:2
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:3,urn:cite:lofts:fhg.manetho_sebennyta:3
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:4,urn:cite:lofts:fhg.manetho_sebennyta:4
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:5,urn:cite:lofts:fhg.manetho_sebennyta:5
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:5,urn:cite:lofts:fhg.manetho_sebennyta:5
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:5,urn:cite:lofts:fhg.manetho_sebennyta:5
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:5,urn:cite:lofts:fhg.manetho_sebennyta:5
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:6,urn:cite:lofts:fhg.manetho_sebennyta:6
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:6,urn:cite:lofts:fhg.manetho_sebennyta:6
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:7,urn:cite:lofts:fhg.manetho_sebennyta:7
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:7,urn:cite:lofts:fhg.manetho_sebennyta:7
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:7.a,urn:cite:lofts:fhg.manetho_sebennyta:7.a
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:8,urn:cite:lofts:fhg.manetho_sebennyta:8
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:9,urn:cite:lofts:fhg.manetho_sebennyta:9
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:10,urn:cite:lofts:fhg.manetho_sebennyta:10
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:11,urn:cite:lofts:fhg.manetho_sebennyta:11
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:12,urn:cite:lofts:fhg.manetho_sebennyta:12
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:12,urn:cite:lofts:fhg.manetho_sebennyta:12
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:13,urn:cite:lofts:fhg.manetho_sebennyta:13
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:14,urn:cite:lofts:fhg.manetho_sebennyta:14
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:15,urn:cite:lofts:fhg.manetho_sebennyta:15
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:16,urn:cite:lofts:fhg.manetho_sebennyta:16
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:17,urn:cite:lofts:fhg.manetho_sebennyta:17
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:18,urn:cite:lofts:fhg.manetho_sebennyta:18
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:19,urn:cite:lofts:fhg.manetho_sebennyta:19
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:19,urn:cite:lofts:fhg.manetho_sebennyta:19
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:20,urn:cite:lofts:fhg.manetho_sebennyta:20
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:21,urn:cite:lofts:fhg.manetho_sebennyta:21
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:21,urn:cite:lofts:fhg.manetho_sebennyta:21
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:22,urn:cite:lofts:fhg.manetho_sebennyta:22
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:23,urn:cite:lofts:fhg.manetho_sebennyta:23
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:24,urn:cite:lofts:fhg.manetho_sebennyta:24
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:24,urn:cite:lofts:fhg.manetho_sebennyta:24
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:25,urn:cite:lofts:fhg.manetho_sebennyta:25
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:26,urn:cite:lofts:fhg.manetho_sebennyta:26
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:26,urn:cite:lofts:fhg.manetho_sebennyta:26
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:27,urn:cite:lofts:fhg.manetho_sebennyta:27
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:28,urn:cite:lofts:fhg.manetho_sebennyta:28
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:28,urn:cite:lofts:fhg.manetho_sebennyta:28
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:29,urn:cite:lofts:fhg.manetho_sebennyta:29
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:30,urn:cite:lofts:fhg.manetho_sebennyta:30
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:30,urn:cite:lofts:fhg.manetho_sebennyta:30
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:31,urn:cite:lofts:fhg.manetho_sebennyta:31
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:32,urn:cite:lofts:fhg.manetho_sebennyta:32
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:32,urn:cite:lofts:fhg.manetho_sebennyta:32
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_primus:33,urn:cite:lofts:fhg.manetho_sebennyta:33
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:34,urn:cite:lofts:fhg.manetho_sebennyta:34
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:35,urn:cite:lofts:fhg.manetho_sebennyta:35
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:36,urn:cite:lofts:fhg.manetho_sebennyta:36
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:37,urn:cite:lofts:fhg.manetho_sebennyta:37
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:38,urn:cite:lofts:fhg.manetho_sebennyta:38
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:39,urn:cite:lofts:fhg.manetho_sebennyta:39
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:40,urn:cite:lofts:fhg.manetho_sebennyta:40
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:41,urn:cite:lofts:fhg.manetho_sebennyta:41
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:41,urn:cite:lofts:fhg.manetho_sebennyta:41
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:41,urn:cite:lofts:fhg.manetho_sebennyta:41
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:42,urn:cite:lofts:fhg.manetho_sebennyta:42
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:43,urn:cite:lofts:fhg.manetho_sebennyta:43
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:44,urn:cite:lofts:fhg.manetho_sebennyta:44
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:44,urn:cite:lofts:fhg.manetho_sebennyta:44
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:45,urn:cite:lofts:fhg.manetho_sebennyta:45
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:46,urn:cite:lofts:fhg.manetho_sebennyta:46
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:46,urn:cite:lofts:fhg.manetho_sebennyta:46
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:47,urn:cite:lofts:fhg.manetho_sebennyta:47
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:48,urn:cite:lofts:fhg.manetho_sebennyta:48
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:48,urn:cite:lofts:fhg.manetho_sebennyta:48
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:49,urn:cite:lofts:fhg.manetho_sebennyta:49
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:50,urn:cite:lofts:fhg.manetho_sebennyta:50
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:51,urn:cite:lofts:fhg.manetho_sebennyta:51
urn:lofts:fhg.manetho_sebennyta.manethonis_sebennytae_fragmenta.de_rebus_aegyptiorum.liber_secundus:52,urn:cite:lofts:fhg.manetho_sebennyta:52
